time,x,y,z,ax,ay,az,q
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923452,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923453,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923454,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
1569923455,345.691,-85.2785,38.5093,177.891,4.21875,89.0771,2464
